Date,Open,High,Low,Close,Adj Close,Volume
1996-02-29,7.622600078582764,7.718997955322266,7.4458699226379395,7.606533050537109,4.7808613777160645,723172202
1996-03-03,7.640450954437256,7.676154136657715,7.440514087677002,7.527987003326416,4.7314934730529785,673407539
1996-03-05,7.658302783966064,7.84752893447876,7.5904669761657715,7.795759201049805,4.899794578552246,543855566
1996-03-06,7.904654026031494,8.042110443115234,7.827891826629639,7.865379810333252,4.943551540374756,854410306
1996-03-07,7.765411853790283,7.854669094085693,7.667229175567627,7.82432222366333,4.917746067047119,646827174
1996-03-10,7.711856842041016,7.872520923614502,7.681509971618652,7.849314212799072,4.933454513549805,631091821
1996-03-11,7.836818218231201,8.497323989868164,7.801115036010742,8.252758026123047,5.187027931213379,803011329
1996-03-12,8.033185005187988,8.14922046661377,7.935000896453857,8.111730575561523,5.098387241363525,577715422
1996-03-13,8.104591369628906,8.190278053283691,8.05103588104248,8.109946250915527,5.0972676277160645,597611484
1996-03-14,8.067103385925293,8.092095375061035,7.783263206481934,7.843958854675293,4.930088043212891,622444100
1996-03-17,7.763627052307129,7.783263206481934,7.45836591720581,7.4869279861450195,4.705687046051025,667319823
1996-03-18,7.461935997009277,7.597608089447021,6.872836112976074,7.026359081268311,4.416209697723389,1037292464
1996-03-20,7.319124221801758,7.608317852020264,7.319124221801758,7.52977180480957,4.732614994049072,670459612
1996-03-21,7.388744831085205,7.388744831085205,7.0870537757873535,7.22451114654541,4.54075288772583,674824785
1996-03-24,7.317338943481445,7.358397006988525,7.078127861022949,7.181666851043701,4.513823986053467,457166882
1996-03-25,7.140608787536621,7.283421039581299,6.908538818359375,7.135252952575684,4.484652042388916,532380354
1996-03-26,7.390530109405518,7.495853900909424,7.356612205505371,7.388744831085205,4.64397668838501,377229724
1996-03-27,7.40838098526001,7.5226311683654785,7.383388996124268,7.485143184661865,4.704565525054932,359409115
1996-03-28,7.476216793060303,7.524415969848633,7.361967086791992,7.385173797607422,4.641732692718506,325958187
1996-03-31,7.417306900024414,7.479787826538086,7.354826927185059,7.454794883728027,4.685491561889648,247509698
1996-04-01,7.470861911773682,7.569045066833496,7.399456024169922,7.474431991577148,4.697833061218262,367425238
1996-04-02,7.642236232757568,7.726139068603516,7.519061088562012,7.536911964416504,4.73710298538208,297032084
1996-04-03,7.461935997009277,7.472647190093994,7.369108200073242,7.447655200958252,4.681003570556641,241840713
1996-04-07,7.542267799377441,7.611888885498047,7.494069099426269,7.572615146636963,4.759543418884277,228109392
1996-04-08,7.667229175567627,7.754701137542725,7.542267799377441,7.581541061401367,4.765153884887695,320184170
1996-04-09,7.676154136657715,7.710072040557861,7.547623157501221,7.5779709815979,4.762908935546875,285103129
1996-04-10,7.506565093994141,7.551194190979004,7.456581115722656,7.499423980712891,4.713541507720947,216484333
1996-04-11,7.499423980712891,7.765411853790283,7.465506076812744,7.70471715927124,4.842572212219238,341108156
1996-04-14,7.854669094085693,8.059962272644043,7.8386030197143555,7.90286922454834,4.967114448547363,476612002
1996-04-15,7.9260759353637695,8.024258613586426,7.854669094085693,7.920720100402832,4.978334426879883,388937409
1996-04-16,8.140294075012207,8.345585823059082,8.063531875610352,8.258113861083984,5.190392971038818,410008440
1996-04-17,8.515175819396973,8.756171226501465,8.449125289916992,8.711543083190918,5.4753828048706055,686239778
1996-04-18,8.782949447631836,8.943612098693848,8.695475578308105,8.766881942749023,5.510164260864258,657928468
1996-04-21,8.854354858398438,8.87220573425293,8.443770408630371,8.488398551940918,5.335132122039795,577856867
1996-04-22,8.409852027893066,8.524102210998535,8.300957679748535,8.4312744140625,5.299227714538574,570256675
1996-04-23,8.822221755981445,9.214956283569336,8.790088653564453,9.11498737335205,5.7289557456970215,534899747
1996-04-24,9.175682067871094,9.37204933166504,8.497323989868164,8.650847434997559,5.4372334480285645,620220200
1996-04-25,8.640135765075684,8.834717750549316,8.425917625427246,8.727608680725098,5.485480785369873,632532875
1996-04-28,8.640135765075684,8.684764862060547,8.488398551940918,8.656203269958496,5.440600872039795,421084526
1996-04-29,8.640135765075684,8.925761222839355,8.58658218383789,8.734749794006348,5.489968776702881,429361131
1996-04-30,9.532712936401367,9.63625144958496,9.434529304504396,9.498794555664062,5.970186710357666,495470338
1996-05-01,9.425602912902832,9.554134368896484,9.282791137695312,9.505934715270996,5.974673748016357,506967956
1996-05-02,9.42381763458252,9.479158401489258,9.247088432312012,9.289932250976562,5.838912487030029,493527926
1996-05-05,9.068572998046877,9.11855697631836,8.722253799438477,8.768667221069336,5.511286735534668,591063023
1996-05-06,8.756171226501465,8.941826820373535,8.722253799438477,8.875777244567871,5.578607082366943,548608662
1996-05-07,8.711543083190918,9.050722122192385,8.604433059692383,8.923975944519043,5.608901023864746,785659868
1996-05-08,8.756171226501465,8.940041542053223,8.657987594604492,8.70618724822998,5.472016334533691,609397594
1996-05-09,8.497323989868164,8.66334342956543,8.445554733276367,8.615143775939941,5.414793491363525,606288615
1996-05-12,8.72939395904541,8.850784301757812,8.679409980773926,8.797229766845703,5.529239177703857,398370778
1996-05-13,8.782949447631836,9.100706100463867,8.738320350646973,9.04179573059082,5.682952880859375,651015892
1996-05-14,8.8989839553833,9.139979362487791,8.71332836151123,9.061431884765623,5.6952948570251465,917242481
1996-05-15,9.166755676269531,9.30064296722412,9.052507400512695,9.113202095031738,5.727834224700928,688543503
1996-05-16,8.925761222839355,9.032870292663574,8.882917404174805,8.932901382446289,5.614511966705322,565289312
1996-05-19,8.818652153015137,8.83293342590332,8.625855445861816,8.652632713317871,5.438355445861816,326115037
1996-05-20,8.600863456726074,8.711543083190918,8.550878524780273,8.622284889221191,5.419282913208008,456241191
1996-05-21,8.711543083190918,8.754385948181152,8.641921997070312,8.668699264526367,5.4484543800354,319336904
1996-05-22,8.611574172973633,8.647276878356934,8.554449081420898,8.59729290008545,5.403574466705322,294687746
1996-05-23,8.679409980773926,8.704401969909668,8.63299560546875,8.677624702453613,5.7003703117370605,236779521
1996-05-26,8.604433059692383,8.604433059692383,8.408066749572754,8.422348022460938,5.532677173614502,385864842
1996-05-27,8.247403144836426,8.247403144836426,8.052821159362793,8.14922046661377,5.353259563446045,545547298
1996-05-28,8.32059383392334,8.72939395904541,8.32059383392334,8.613359451293945,5.658154010772705,514643772
1996-05-29,8.675840377807617,8.70083236694336,8.400925636291504,8.456266403198242,5.554959774017334,528103408
1996-05-30,8.577655792236328,8.58658218383789,8.429489135742188,8.509819984436035,5.590139389038086,445949352
1996-06-02,8.675840377807617,8.800800323486328,8.622284889221191,8.770453453063965,5.761351585388184,488962489
1996-06-03,8.923975944519043,8.977529525756836,8.488398551940918,8.645491600036621,5.679263591766357,719201952
1996-06-04,8.747245788574219,8.747245788574219,8.51339054107666,8.5901517868042,5.642910003662109,333800656
1996-06-05,8.709756851196289,8.890057563781738,8.675840377807617,8.731179237365723,5.735551357269287,331038987
1996-06-06,8.608003616333008,8.765096664428711,8.595507621765137,8.724039077758789,5.730860710144043,223961286
1996-06-09,8.69369125366211,8.72939395904541,8.604433059692383,8.645491600036621,5.679263591766357,181533533
1996-06-10,8.604433059692383,8.657987594604492,8.529457092285156,8.577655792236328,5.634701728820801,245694726
1996-06-11,8.711543083190918,8.799015045166016,8.643707275390625,8.707971572875977,5.720306396484375,200355457
1996-06-12,8.69369125366211,8.741889953613281,8.645491600036621,8.674054145812988,5.698024749755859,116946606
1996-06-13,8.711543083190918,8.782949447631836,8.682979583740234,8.765096664428711,5.75783109664917,122670207
1996-06-16,8.791873931884766,8.791873931884766,8.624070167541504,8.645491600036621,5.679263591766357,107843741
1996-06-17,8.604433059692383,8.604433059692383,8.322379112243652,8.42413330078125,5.533851146697998,191150360
1996-06-18,8.425917625427246,8.461621284484863,8.106375694274902,8.1724271774292,5.368503570556641,239238694
1996-06-19,8.104591369628906,8.220625877380371,8.01533317565918,8.18492317199707,5.376713275909424,284643785
1996-06-20,8.136724472045898,8.190278053283691,7.911794185638428,7.958208084106445,5.227782249450684,353062318
1996-06-23,7.893942832946777,7.961779117584228,7.76898193359375,7.890373229980469,5.183221817016602,307595608
1996-06-24,7.9260759353637695,7.961779117584228,7.569045066833496,7.724352836608887,5.074162483215332,349199902
1996-06-25,7.772552013397217,7.772552013397217,7.538698196411133,7.576186180114746,4.976830959320068,296123198
1996-06-26,7.506565093994141,7.783263206481934,7.413736820220947,7.711856842041016,5.065953254699707,538798574
1996-06-27,7.783263206481934,7.917150020599365,7.552978992462158,7.6261701583862305,5.009665966033936,759474427
1996-06-30,7.53512716293335,7.772552013397217,7.372677803039551,7.453010082244873,4.89591646194458,553501802
1996-07-01,7.45836591720581,7.52977180480957,7.24771785736084,7.29591703414917,4.792719841003418,568077589
1996-07-02,7.194162845611572,7.210229873657227,6.7300238609313965,6.806785106658936,4.471406936645508,645479950
1996-07-03,6.685394763946533,6.990655899047852,6.576499938964844,6.781793117523193,4.454990386962891,806775714
1996-07-04,6.846057891845703,6.908538818359375,6.588996887207031,6.680038928985596,4.388147354125977,595286753
1996-07-07,6.817495822906494,7.390530109405518,6.660402774810791,6.731809139251709,4.42215633392334,347866683
1996-07-08,6.678254127502441,7.390530109405518,6.140923023223877,6.401556015014648,4.205211162567139,541834730
1996-07-09,6.176626205444336,6.424763202667236,6.14449405670166,6.292661190032959,4.1336774826049805,479966058
1996-07-10,6.372992992401123,6.515804767608643,6.267669200897217,6.308728218078613,4.144232273101807,458245222
1996-07-11,6.265883922576904,6.281949996948242,6.01774787902832,6.0730881690979,3.989439010620117,688976239
1996-07-14,6.033813953399658,6.712172031402588,5.930274963378906,6.410480976104736,4.211073875427246,1448889005
1996-07-15,7.140608787536621,7.752915859222412,7.140608787536621,7.742205142974853,5.0858893394470215,858611628
1996-07-16,7.461935997009277,8.175996780395508,7.340546131134033,7.879662036895752,5.176185607910156,1115459465
1996-07-17,7.995697021484375,8.27418041229248,7.995697021484375,8.259899139404297,5.425966262817383,848594275
1996-07-18,8.334875106811523,8.674054145812988,8.334875106811523,8.668699264526367,5.694507122039795,393554662
1996-07-21,8.390214920043945,8.843644142150879,8.011762619018555,8.540167808532715,5.610074043273926,405630663
1996-07-22,8.854354858398438,8.968605041503906,8.438413619995117,8.613359451293945,5.658154010772705,488003187
1996-07-23,8.392000198364258,8.392000198364258,7.752915859222412,7.774337768554687,5.106997489929199,447774126
1996-07-24,7.70471715927124,7.818965911865234,7.386960029602051,7.424448013305664,4.877153396606445,593621628
1996-07-25,7.390530109405518,7.547623157501221,7.226295948028564,7.428018093109131,4.879498958587647,534079089
1996-07-28,7.527987003326416,7.792189121246338,7.483357906341553,7.576186180114746,4.976830959320068,442365624
1996-07-29,7.465506076812744,7.497639179229736,7.197732925415039,7.376248836517334,4.845490455627441,411938248
1996-07-30,7.426232814788818,7.738635063171387,7.062061786651611,7.633310794830322,5.01435661315918,419615464
1996-07-31,7.781477928161621,7.854669094085693,7.447655200958252,7.494069099426269,4.922887802124023,573738171
1996-08-01,7.469077110290527,7.549407958984375,7.33697509765625,7.392314910888672,4.856044769287109,363985756
1996-08-04,7.376248836517334,7.42266321182251,7.249503135681152,7.278065204620361,4.7809929847717285,229500029
1996-08-05,7.24771785736084,7.479787826538086,7.181666851043701,7.353042125701904,4.830246925354004,330688876
1996-08-06,7.381604194641113,7.551194190979004,7.33697509765625,7.517275810241699,4.938132762908936,305888471
1996-08-07,7.565474987030029,7.611888885498047,7.33697509765625,7.3708930015563965,4.841973304748535,287014731
1996-08-08,7.383388996124268,7.476216793060303,7.319124221801758,7.429802894592285,4.880670547485352,237997904
1996-08-11,7.461935997009277,7.517275810241699,7.394100189208984,7.428018093109131,4.879498958587647,193398067
1996-08-12,7.40838098526001,7.531557083129883,7.383388996124268,7.470861911773682,4.907642364501953,196437024
1996-08-13,7.3423309326171875,7.479787826538086,7.3423309326171875,7.369108200073242,4.840802192687988,172025941
1996-08-15,7.372677803039551,7.42266321182251,7.303057193756103,7.369108200073242,4.840802192687988,151178980
1996-08-18,7.33697509765625,7.354826927185059,7.001367092132568,7.042425155639648,4.626200675964356,224927590
1996-08-19,6.9710187911987305,7.26556921005249,6.931746006011963,7.119186878204346,4.676626205444336,352114219
1996-08-20,7.311983108520508,7.476216793060303,7.26556921005249,7.476216793060303,4.911159992218018,308818193
1996-08-21,7.711856842041016,7.763627052307129,7.485143184661865,7.52977180480957,4.946341037750244,469709230
1996-08-22,7.533341884613037,7.702931880950928,7.497639179229736,7.620814800262451,5.006147861480713,350177410
1996-08-25,7.551194190979004,7.61902904510498,7.440514087677002,7.470861911773682,4.907642364501953,279394933
1996-08-26,7.461935997009277,7.506565093994141,7.354826927185059,7.410167217254639,4.867773056030273,301803385
1996-08-27,7.426232814788818,7.631525039672852,7.426232814788818,7.617243766784668,5.003802299499512,171898501
1996-08-28,7.638666152954102,7.65651798248291,7.52977180480957,7.545837879180908,4.956894397735596,174203626
1996-08-29,7.536911964416504,7.576186180114746,7.501208782196045,7.552978992462158,4.961585998535156,122273882
1996-09-01,7.572615146636963,7.620814800262451,7.536911964416504,7.594037055969238,4.988556861877441,118106171
1996-09-02,7.620814800262451,7.672584056854248,7.358397006988525,7.403026103973389,4.863081455230713,276108098
1996-09-03,7.363752841949463,7.429802894592285,7.322693824768066,7.411952018737793,4.868945121765137,135678901
1996-09-04,7.442298889160156,7.542267799377441,7.442298889160156,7.5226311683654785,4.941650867462158,143526971
1996-09-05,7.552978992462158,7.563690185546875,7.429802894592285,7.460151195526123,4.900607585906982,111851802
1996-09-08,7.45836591720581,7.461935997009277,7.372677803039551,7.403026103973389,4.863081455230713,108053807
1996-09-09,7.395884990692139,7.395884990692139,7.292346954345703,7.33697509765625,4.819692134857178,144573101
1996-09-10,7.322693824768066,7.42266321182251,7.215585231781006,7.258429050445557,4.768094539642334,124726054
1996-09-11,7.212015151977539,7.254858016967773,7.0870537757873535,7.204874038696289,4.732913494110107,271684106
1996-09-12,7.245933055877685,7.260213851928711,7.124542236328125,7.142394065856934,4.691871643066406,181943862
1996-09-15,7.106690883636475,7.106690883636475,6.833561897277832,6.8871169090271,4.524177074432373,209209043
1996-09-16,6.892471790313721,7.069201946258545,6.883546829223633,6.990655899047852,4.592193603515625,177238381
1996-09-17,6.962092876434326,7.40838098526001,6.953167915344238,7.331620216369629,4.816174030303955,203848156
1996-09-18,7.353042125701904,7.410167217254639,7.033498764038086,7.067417144775391,4.642617225646973,245822166
1996-09-19,7.05492115020752,7.174526214599609,6.997796058654785,7.028143882751465,4.616819858551025,159067662
1996-09-22,6.999581813812256,7.033498764038086,6.860340118408203,6.937100887298584,4.557013034820557,163084127
1996-09-23,6.962092876434326,7.065631866455078,6.944242000579834,6.990655899047852,4.592193603515625,132116180
1996-09-24,7.065631866455078,7.17631196975708,7.015647888183594,7.040639877319336,4.625028133392334,148154028
1996-09-25,7.004937171936035,7.029929161071777,6.872836112976074,6.929961204528809,4.552322864532471,131553203
1996-09-26,6.924604892730713,6.924604892730713,6.681824207305908,6.717527866363525,4.412774085998535,258151647
1996-09-29,6.676468849182129,6.851414203643799,6.619344234466553,6.821065902709961,4.4807891845703125,248744886
1996-09-30,6.854983806610107,6.885332107543945,6.731809139251709,6.803215026855469,4.469061851501465,186225010
1996-10-02,6.872836112976074,6.958522796630859,6.722883224487305,6.772867202758789,4.44912576675415,152664847
1996-10-03,6.810355186462402,6.86391019821167,6.649692058563232,6.80856990814209,4.472580432891846,180091079
1996-10-06,6.824636936187744,6.824636936187744,6.444398880004883,6.676468849182129,4.385802745819092,272128046
1996-10-07,6.644336223602295,6.783577919006348,6.481886863708496,6.705030918121338,4.40456485748291,196707309
1996-10-08,6.783577919006348,6.854983806610107,6.685394763946533,6.792503833770752,4.46202564239502,175357589
1996-10-09,6.772867202758789,6.997796058654785,6.740734100341797,6.974588871002197,4.581638336181641,194458201
1996-10-10,7.0067219734191895,7.0870537757873535,6.89425802230835,6.965663909912109,4.575777053833008,218296503
1996-10-13,6.899612903594971,6.926390171051025,6.731809139251709,6.760371208190918,4.44091796875,161673883
1996-10-14,6.717527866363525,6.837132930755615,6.631840229034424,6.740734100341797,4.428018093109131,162204650
1996-10-15,6.85676908493042,6.888902187347412,6.706817150115967,6.7300238609313965,4.420982837677002,139300441
1996-10-16,6.69610595703125,6.962092876434326,6.635409832000732,6.9031829833984375,4.534732341766357,280674936
1996-10-17,6.944242000579834,7.069201946258545,6.847844123840332,6.954953193664551,4.5687408447265625,449426646
1996-10-21,7.0067219734191895,7.33697509765625,7.0067219734191895,7.203089237213135,4.731741428375244,404608341
1996-10-22,7.576186180114746,7.665442943572998,7.461935997009277,7.622600078582764,5.007319927215576,321409556
1996-10-23,7.674368858337402,7.886802196502685,7.447655200958252,7.5226311683654785,4.941650867462158,664698198
1996-10-24,7.495853900909424,7.685080051422119,7.481573104858398,7.638666152954102,5.017874717712402,307185279
1996-10-27,7.676154136657715,7.711856842041016,7.515491008758545,7.552978992462158,4.961585998535156,198911602
1996-10-28,7.517275810241699,7.711856842041016,7.356612205505371,7.435159206390381,4.884188652038574,255387177
1996-10-30,7.303057193756103,7.303057193756103,7.126327037811279,7.212015151977539,4.737606048583984,174959864
1996-10-31,7.263783931732178,7.711856842041016,6.9781599044799805,7.024573802947998,4.614473342895508,176580174
1996-11-03,6.962092876434326,6.962092876434326,6.669328212738037,6.73716402053833,4.425673961639404,219855194
1996-11-04,6.717527866363525,6.806785106658936,6.56935977935791,6.61041784286499,4.342413425445557,171643620
1996-11-05,6.467606067657471,6.613988876342773,6.289091110229492,6.531871795654297,4.2908148765563965,375113658
1996-11-06,6.619344234466553,6.653262138366699,6.533657073974609,6.622913837432861,4.350622177124023,197698821
1996-11-07,6.65861701965332,6.715742111206055,6.444398880004883,6.681824207305908,4.3893208503723145,156443236
1996-11-10,6.524731159210205,6.638980865478516,6.4551100730896,6.549723148345947,4.302542686462402,160514318
1996-11-12,6.49795389175415,6.703246116638184,6.49795389175415,6.66575813293457,4.378766059875488,91577621
1996-11-13,6.640766143798828,6.676468849182129,6.5461530685424805,6.578286170959473,4.321305751800537,79014267
1996-11-14,6.556863784790039,6.708601951599121,6.535441875457764,6.662188053131104,4.376420974731445,89604400
1996-11-17,6.694321155548096,6.862124919891357,6.694321155548096,6.844273090362549,4.496034622192383,160543727
1996-11-18,6.860340118408203,6.888902187347412,6.692534923553467,6.7585859298706055,4.43974494934082,147561641
1996-11-19,6.765727043151856,6.765727043151856,6.501523971557617,6.528300762176514,4.288470268249512,116320609
1996-11-20,6.517590045928955,6.590782165527344,6.349785804748535,6.41405200958252,4.213420391082764,209685193
1996-11-21,6.344430923461914,6.451539993286133,6.306941986083984,6.349785804748535,4.171203136444092,232072639
1996-11-24,6.32836389541626,6.7942891120910645,6.203403949737549,6.653262138366699,4.3705573081970215,357273443
1996-11-25,6.769297122955322,6.949596881866455,6.535441875457764,6.762156009674072,4.4420905113220215,398213928
1996-11-26,6.533657073974609,6.533657073974609,6.32836389541626,6.483673095703125,4.259154796600342,222453012
1996-11-27,6.49795389175415,6.567574977874756,6.408696174621582,6.4497551918029785,4.236873149871826,130021121
1996-11-28,6.494382858276367,6.544367790222168,6.437259197235107,6.472961902618408,4.25211763381958,100735104
1996-12-01,6.435472965240479,6.531871795654297,6.396200180053711,6.456894874572754,4.24156379699707,73168828
1996-12-02,6.426548004150391,6.6550469398498535,6.415836811065674,6.508665084838867,4.275570869445801,200186004
1996-12-03,6.46225118637085,6.46225118637085,6.323009014129639,6.417622089385986,4.215764999389648,134967477
1996-12-04,6.358712196350098,6.601492881774902,6.310513019561768,6.528300762176514,4.288470268249512,189137926
1996-12-05,6.560433864593506,6.603278160095215,6.49795389175415,6.539011955261231,4.295506954193115,111482086
1996-12-08,6.49795389175415,6.588996887207031,6.492598056793213,6.528300762176514,4.288470268249512,81383813
1996-12-09,6.49795389175415,6.512235164642334,6.374777793884277,6.415836811065674,4.214591979980469,109884183
1996-12-10,6.4426140785217285,6.865694999694824,6.4426140785217285,6.86391019821167,4.508933544158936,204542775
1996-12-11,6.926390171051025,6.974588871002197,6.687180042266846,6.713956832885742,4.410428524017334,242914851
1996-12-12,6.680038928985596,6.747875213623047,6.615774154663086,6.715742111206055,4.411602020263672,126536824
1996-12-15,6.7585859298706055,6.997796058654785,6.7585859298706055,6.954953193664551,4.5687408447265625,198617510
1996-12-16,6.944242000579834,7.001367092132568,6.790719032287598,6.862124919891357,4.507760047912598,168830135
1996-12-17,6.962092876434326,7.095980167388916,6.913894176483154,6.963879108428955,4.574604034423828,197738033
1996-12-18,6.944242000579834,7.051351070404053,6.881762027740479,6.967449188232422,4.576949596405029,133691676
1996-12-19,7.05492115020752,7.33697509765625,7.05492115020752,7.283421039581299,4.784512042999268,359023994
1996-12-22,7.317338943481445,7.317338943481445,7.126327037811279,7.174526214599609,4.712979793548584,208125102
1996-12-23,7.154890060424805,7.212015151977539,7.0870537757873535,7.160244941711426,4.703596591949463,152832900
1996-12-25,7.283421039581299,7.524415969848633,7.283421039581299,7.488712787628174,4.919368267059326,144718746
1996-12-30,7.524415969848633,7.533341884613037,7.322693824768066,7.3780341148376465,4.846662998199463,104373449
1996-12-31,7.479787826538086,7.872520923614502,7.479787826538086,7.833248138427734,5.145695686340332,282841417
1997-01-01,7.852883815765381,7.854669094085693,7.6261701583862305,7.647592067718506,5.02373743057251,208595650
1997-01-02,7.588682174682617,7.756485939025879,7.588682174682617,7.736848831176758,5.082370281219482,196512647
1997-01-05,7.783263206481934,7.818965911865234,7.658302783966064,7.686864852905273,5.049535751342773,131549002
1997-01-06,7.679725170135498,7.799330234527588,7.633310794830322,7.740419864654541,5.084716320037842,192860298
1997-01-07,7.924290180206299,8.031399726867676,7.801115036010742,7.867166042327881,5.167976379394531,270772419
1997-01-08,7.810040950775146,7.922504901885986,7.760056018829346,7.849314212799072,5.15625,201638261
1997-01-09,7.979629993438721,8.011762619018555,7.899298191070557,7.947496891021728,5.220746040344238,203125529
1997-01-12,7.854669094085693,7.961779117584228,7.801115036010742,7.935000896453857,5.212536811828613,167282648
1997-01-13,7.997481822967529,8.408066749572754,7.911794185638428,8.250972747802734,5.420101165771484,215142711
1997-01-14,8.390214920043945,8.829362869262695,8.338445663452148,8.829362869262695,5.800048828125,367418236
1997-01-15,9.448809623718262,9.448809623718262,8.479473114013672,8.60978889465332,5.655808448791504,426196135
1997-01-16,8.318808555603027,8.818652153015137,8.318808555603027,8.699047088623047,5.714443683624268,364585144
1997-01-19,8.711543083190918,8.72939395904541,8.329520225524902,8.388429641723633,5.510397911071777,215271551
1997-01-20,8.336661338806152,8.461621284484863,8.143863677978516,8.224196434020996,5.402511596679688,227253722
1997-01-21,8.461621284484863,8.800800323486328,8.461621284484863,8.786519050598145,5.771904468536377,292349010
1997-01-23,8.997166633605957,9.32384967803955,8.997166633605957,9.250658988952637,6.076801776885986,520318358
1997-01-26,9.46130657196045,9.818337440490724,9.40775203704834,9.579127311706545,6.292570114135742,516657606
1997-01-27,9.77370834350586,9.85939598083496,9.555919647216797,9.827262878417969,6.455573558807373,335030243
1997-01-28,10.282477378845217,10.282477378845217,9.579127311706545,9.791560173034668,6.432119846343994,503528474
1997-01-29,9.604119300842283,9.94329833984375,9.586267471313477,9.78084945678711,6.425083637237549,592714143
1997-01-30,9.588051795959473,9.746931076049805,9.425602912902832,9.561274528503418,6.280844688415527,512306436
1997-02-02,9.26494026184082,9.452381134033203,8.925761222839355,9.03465461730957,5.934905052185059,386045499
