Date,Title,Link,Publisher
2021-01-21 08:00:00,Market recap for 21 January 2021 - Upstox,https://news.google.com/rss/articles/CBMickFVX3lxTE52b3BrdzMya3p6aGZpQXc2WVFjdWR0RW16UTU4SVY5TlE4ejkxTUtJb0VkRkxLWHY0MDNnSm1qekQybUZSUkF2aTVnWXlsMVE0OGlyeS03LW5vbE1ocVdUUkdDNHNCeEVqeXNPdlFWaGRpZw?oc=5&hl=en-US&gl=US&ceid=US:en,Upstox
2021-01-22 08:00:00,"Sensex ends at day's low, down 746 pts ; Bajaj Auto jumps 11%; RIL down 2% - Business Standard",https://news.google.com/rss/articles/CBMi0wFBVV95cUxObkFPazc1aU84TzVadXdjWENaUng1OENVOFlaMnRaaFlXbWMtTko5N2JqNzMyZEZRQldxamY0Z3BUMTZVZ3pGSVVfd3lUUVJZWmtOQ3l0Q042RVVLVTJza0l4SGlKaFlIWWtGYU5jTExPVnNJNHVSaXlRZHFuUVl3c2Z6cG9sMzA1LW9WVDNUNHMteVN5bXJWVVp4XzRuRnJqc1I2UXBBZVh6Yzh6M1NtT3NPWl90Y2tWZ2hOMmtFWFVaRmhNRGhXQ1UzU21sMEhzeXA00gHYAUFVX3lxTFBtVlRSLUU3bHRaYlIxYmdSZWp3dFZIYUFZamtxTGJYNGlwX2dhMHVNYUktbEZtMy1NSlB6dVdVLTk3b1BNd1dKc3NRcUNITXhiSjJYVFhVTWZOUjF4em82ZGZKdEZqRzFlejN6OEc4U1RuNDAwMTlpX0V0S0NlckM2a1BsZ2NCMjZhY0YzaG9pWS01cXVveER3emhUVjA5VjY5QWRFQkVDUVR1MUFwaEdGWERSODRKNHpaVmdudTFvMVFZZ0g2eFowLVNta0NMM1oxZVI2dlhHVA?oc=5&hl=en-US&gl=US&ceid=US:en,Business Standard
2021-01-13 08:00:00,"Sensex, Nifty end flat in volatile trade; HDFC, Bajaj Finance top losers - livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxQZUhSLUJhLTk2SktCQWdmWTZrN3ZoR3MzUElhVHNrZTVBcHVzTjd0UVQ1b3haUTR3eU9DNDNxR25hRnNoQUxpX0J5RHVhZm1yd0taVW1aRC16NlFza3dSXzJjSWUxSGhVQlR1Rnc1OElQVVR2dWJFU1AyUEgyLTJiNnIwTGdrWnd0YndueFYxa0RORUdBUk1sNFFqUEthdHZfNlZ6TTRhbGVZUHdlUVJuaC1vM3Y1U0hPa29QM9IBwgFBVV95cUxNY0d4XzFmOExBMktXM19Qam5uUlZrcDlibFhnUEhvVHdldldvMUlmSWhYNEJ0UFlkS0RjcWE2UG42OU1YWFdGQVI1bWYyREk5WDVvSWdRMEpuWjI5dUNnWVBjcC0yeUxFQkRzWi1JUzNwRm5UMGNaTURhYjFjUXJWRU5wQktHaWczYTdyT2RxQUVMdnhwd2VpeWNJQml1TFVrcXFKQnNveDBxV2pocWlWSFlsb1dXeDJraWNhZk5BNWZaUQ?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-02-01 08:00:00,"Closing Bell | Market cheers Union Budget 2021; Sensex gains 2,314 pts, Bank Nifty hits record high - Moneycontrol",https://news.google.com/rss/articles/CBMi-wJBVV95cUxNTV9JV3M3RUNCNFBNU2xSN0FMNThWbUFCNVpCRFptRUUzMzhfeEYyeGItSjJzUTJmR2pHRFpLQjlHOFNuVEl1MDJKT295ZHYzR3dQRWdvbXZCcS1tWjBjbXk3ZjJaWDRONlo0dEpTUkhMTXJWUWlON3JYTC0tUTc0ZVMxNU1kbXNFVnhLU2lrZFhYUGc5cFZzQ1pNSGFFYjBleWtnelpBcGczWl8wYXUxVC1LMk5VVHB3M0w5dmVuTUlGTEFDcS1BVWdrc3BwTmJjXzhwTkR3ZWx3ZWR0dE5FZVptWWJhN3Y5R3RXTkR5TjY2d1poUl9GV3lGTXpNSjNiS1dwbF9rODNBUnNjMHNubVJ0Ny1oS0Z6Wko1OEVmclU3dGo1X3BwcWdYRUxMV2hBdFBiVjAxWWt6dEFMdk5VNHhXT0cyblIwNm94S1dWR1p2ZHJ1WUh4WE5iQ0Fua3VxczdONmZHUVFjUW9HMVlJMWZXU3VZUG5QV0hB0gGAA0FVX3lxTFBsOThRTVlYOXZiY2JSN2h2ZnhqZUVMekREaV9EekpiSk9kOF9oRkduOTBDWFNXOXRaamFVdXpKelZ6dnZvTFNIRUIzbl9oS01BeG1LMXpnWVN5VVdZRk9rNmQ2NFIwNmZGQko1Z09hSk8tblRzQ29iRFl6ajRwU0ZJMUpCQWhRTE14cm9veGxKMXAtQUxPVWVLMDl4SF9zbG5RYjVvdEVFS21CdHJLaFpfa2RRczBaVDVfdWM4S3VSSy1NVHlNZUJFN2lNci1KcUptb1YxUExNSk1uNTFRZ3drQ2dNSS05aGNIcjdUTFMwcVJhcDI4bVVKOGlFd3VaZzZqUjhYNS1fZFF0eS1NeGc4c0xwd3JGYV9BMXZ3aVlKZzJRWWh0aUF5YkZqVFJlLUFIWHhxZlJORWNWcTFTUEhEd0tScVZOVlBHVXdZdDVPUWlMN1JiMTlBSGxrVkZnMU9DUFdJcnA2Tk1hVVFzV3JMUnFVSjNHWkRQU2J4Um9iMg?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-22 08:00:00,"Banks, financials drag Sensex by 746 points; Nifty ends below 14,400 - livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxOU2dsS2E1MDRHbVhvM2QyQkpWN0ZmUjBNR0YzaEFkUW5JZVhXWTN6TGhPMzdJT25DRWhDUE1GNHZOWWZUZHhxaDZ0c2p3dG1lMmFIZi1od0dkak9USnhXZVp2Yk1pUFFGNEQ0OHNEb1pCbG9JTmN5azg4RnhHTFk5bVBCdHBPWnZlN3REUFRNQWVxWlBkdllqSU1CTWlVUmZlLWpkcW4xRlBVOVZSa24xVVBYMk9ueGdhM1FRbdIBwgFBVV95cUxOQlBPZ1JXMV9BTkV3MVJNVTM4bkRtUHBmR3VUSjM5VHNzU2wzNy05Z0dmNHJWM2tPNGRQREE2OTROUXJjSUc0SG9TWFh3YlNUVjliUTVHWHJSQl9kVzBRRzREY0NnM3hKWlo4Zm5mRHp5WnRiUE16dE1BSjEwNnhCcmlVU0I1aVQtdW04ZW9ZLXBHS0xtQVl1QUdONTdNLWg2NllxS053em4tbGVrQkg1SE4tN2VxekhpN2lVSHVhSE5Qdw?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-13 08:00:00,"For the second year in a row, Nifty50 companies have only 1 woman CEO - Moneycontrol",https://news.google.com/rss/articles/CBMizAFBVV95cUxOSmFwV2NzRS1ldGpiZlowbFU5UDYyU0hTdEx4UHk2N3dOZllOVTZja05HUTNhRjM5WmNORnJxelhxU290cUx0a0NnUnVpck0tUXpYSHQyZjBoQ1Y2eUNSMDNKbjVaMEZ1OVQtZk81M2hCTHNIRExEbGJ3WVh2bHZwRGo1QzgwVFNCbE5FN3ZSSVp2aS1vU3lleWRpMFpUb1ZSRHFFNDFRTnNiSDBpWk5fdUFtMDR1aWo4OHpGcmJoT2lIeTYxVjc0S3QtU3bSAdIBQVVfeXFMUDFkdkJHS0YtdXh0Vjg3U1BjT1RyMUlaYnhOTjNmSVhwVmkwUF9zbmd4a0wxMm16NFlNMFNPb1ZIOGZvbFJpb0g0cDJ5ZDhaMGU1ZVVkSUVteVRlR0NPVTRaczJfNWZJN2UwZzRjNW43azNqaEhlenp2NExobEIza2lQb2Y4aTFvNHFjYUpRdDJ5REpwUVFsNUxWYWVTVFowaThRZVdyYndESVExMGdzRTN2TFNyNEJxbWZxYmQ5dWhNbENYMUgyeGRNUGRvcktDWWhn?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-18 08:00:00,"Sensex sheds 470 pts on global cues; Nifty ends below 14,300; RIL, HDFC Bank up - livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxNTWRVN3RsV2s3TzJ0XzhFMzQxdFBSN0t3bFNnMTZjZVpGa2R5bTJ5TnZZSGZMbVNrUDJnTFdBdU5aRXdOaXZtTVVldTZYLTlEZlJxUjgtOS1aVVQxbmlvcDBESkV4bTVfWGZ6QVdldUtOYmtvQTJzSU5KNDZUVXV3ZzVnNzRQRTVMVVZfbmItNUpyeGtjSnMxTkNmbS1qejg3U1JrYVZPaTRGdnEwaGo3VExvdlp3MWxwSDVGSdIBwgFBVV95cUxPUkNqaWFzV1dsTUpIZXBRY1dDa3htNWV0NUhHNzV4dk9QdzlJa2ItZ1B0REhva2I5eW5mcjFoNlF4VHNTdGE4Y2dvZENoblprMlE2LWo0TmVrbGtoVGkyWlpLWW9maTJqT3NZd0R4a1NfWmFlMU9yNmg4ajdDeVF4ckpsY3gzSEZOZHB4bFB0VDUwZGlOUkhIV2ljbkNqczFBZFotTXBnV1VOVVlZbUxwdGtSOGJkejd3RUYyZUdIVjJ0dw?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-13 08:00:00,"Closing Bell: Sensex, Nifty end flat amid high volatility; PSU banks outperform - Moneycontrol",https://news.google.com/rss/articles/CBMi0AJBVV95cUxPRnptTWZ6c0w2VXYwem05cDR1NTBobEZId3RXTnZ6MURkUmh3TEFpX2ZyUzBRRjNBTVAxcVRqSzdTZEdtNmhVbFczdk5kbUwwelpzbDctLUtfUGRSd1RoX2hscnZSMl9uTE10MmtaUmVjNm1DYy1Ed3d1endzYzBnSVlJRmh6WmNRMTlkMXZYcnRWRGxkXzBGYzcwSjlObmhXNDJJTF9lZ0RTV0Q1RDRNYnotX0wteUFpeVFuZUp5S3dkbFpUT2tlUlB4VVk0ejhiNlUzY2xTbTBXdW8tSkVBRm0xSzVkUU9fNlVocUVFTWg2REJpV3ZwQlJGSzRlSHBybEZKZ0lBaDJ5VGhPMmU1NGVJT1ZaQXY4RFpudGtSUmhiOUU2N3dJdHNTYjhSc1lQaUd1N0dMeDB2MnBRZ1NtSHp0V2ZRa1lVdFdRMzFmMlTSAdYCQVVfeXFMTVpFLTNRbHNlQ1k3M3U5VVd5RXFCRjNWdDJETm1qZU04SjJodVRmcnRDYm1lbFJNZGQ1VC1fcXB2ZVJPRVFlWFJ5R200emMzcXQ5Rkx3ZklsUG1uSU5jSjZNSEVQd0Q0aXpoUWFxc3lWU0Nwbnh5RG00OHVQWF9kTW9zeWZvTlhvUVhCanIzTVRKN3FZUTY5VldCV2hzM0Q3ZHJuR0xPUWxMWlFlczhoaVlQYzZKSnNyVE1DdUJ5M0RfUThtcHlteHZOV1FWc1d1X0QybjAtQVhuQmFJMUF1dTNFWGRDNkRIMDFCZmpyT2kxT1dHQVdFVUJpbVZYbTBLVnpYdXFQaGJrclVleUVTSzhrRmxaTzhWSnJkVkd6ZnZrcEtuNTFuRF9KdzJndVd2YlRHUlFTaHc2RWZwYmxtbUItSV9rV0tmcU02U0RIMDgyczg2emJR?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
2021-01-11 08:00:00,"Sensex ends above 49k for the first time, Nifty at 14,485; IT, auto stocks shine - livemint.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxOODhQdTg0ZFBSZnFyUVJlMEt5Vzdid3hOVHMzVE53dm8wOVBsODk4LXpvMXBtWWxFTmIzclAwSGZnbnYtOHhiaHFMUjBiSzd3TVVodWFCdG9Ic0xwZHpiMFdKdVJJMVpzcXFqMjUzTHpyMTZWNUFfTS1qSjlvVEYzX2g3SjdsbmV2cllaOFo1THJiX3hIYXduWTV4dEZOZTJJeGNMV1F4cTVYS1Jpd3VseGl0TTJqT0NIZ0p5dtIBwgFBVV95cUxOdTQzOTZWRTBMRm5tbEJWSzJFck04ZURHbjlybndsX0ZVckU5blFYazF3dkVOM2pyZmNfNmxqdTVwdkxOQnNlcVVvUndNMWUwSGZWWWtxRjBwdHU2dkVTcnNNZEV1Tnc1aGRVVUlnalY1NTdyWmNFVExJNnJZUzB3Z3lVcXlfZ0JEc2stdzZvbGJJMVUzdnd3OUpSbkw5dmxHeGJmV29ybEgwbUR3eHhNc01faTBMdVdBSWFQS2IzVlhyUQ?oc=5&hl=en-US&gl=US&ceid=US:en,livemint.com
2021-01-05 08:00:00,"Closing Bell: Nifty ends at 14,200, Sensex gains 261 pts led by IT, financials - Moneycontrol",https://news.google.com/rss/articles/CBMirAJBVV95cUxPeC1YV09lNFZqd1ZxaTNBbXNEZUF6WDBLQmU5djlDTHpybXJZS3JRVnJ3M3B3bU9lRW8zendhYmF1YjBDanA4emszUk1JTjNoanBfMHh5enZYQmswTnM0ZHNlUjQ0eU5KdklVV2FGLUlHXzlkY0hyMHh4cjQ1QkNJR29fcFhHMFZQVXdsLWY1Nmg5bEx5cW9XbV9aaHE3eDQ5R25JYzZBUFB0dmdxNHRXUEhIQ3FpU3NfNWlUajNhUGI1dGJ3Qlp4LXFjMU03ZEI0RkhrNUJzd3lqSjcyUVJWRFFJTnVoVi0yT1FvU1M2b1ZoY2EyYjlwaWpGeXVnNWgwU2lkdHRQUF9OWVNUNk9XaEtVYTBQQnBwN1hDRUp0aDBXLVl3ZlZiLTEyVXLSAbICQVVfeXFMTjRyOTVyVUdPa0w3Z3NTU0xhUW1RMEdSTm1oZVFLMHVlRWxfdVpQRDM1cDFaeERfUG9zamVBTERzYmdwWWZDN21RM3FXT1MzTklKRUxEVXVSRm02QW9QMkdScUNIZDZCTzhFckUyemlYN1kyNVBoZDhpbTFJcG1MWTFJMzZpVjNCTnhUbUlhRThsR2ZTOHo0bGtJeTJmVUVJeHJzcGVwM3RPejJGcnl2WmVneHVlRm9STXZzVEM1VEVJR1V0SmNQOGZhSHNDZ2lNQV9Bakx0U3VMZWItVHlGQjlrRU0xcXBzU0RHOUJ5UVdpYjZMdDctak0zVzNXTmtMdko1OHFNd0h0RTYzbkNTNXlneWtBVm5KckQ4TDFRUzBaV1pkaHpaYW1hbF81SUtIdnZB?oc=5&hl=en-US&gl=US&ceid=US:en,Moneycontrol
